Date,SPY,TLT,IEF,Housing_Income_Ratio,Dev_EM_Ratio,SPY_Velocity_MoM,SPY_Acceleration,XLK_Ratio,XLK_ZScore,XLF_Ratio,XLF_ZScore,XLV_Ratio,XLV_ZScore,XLY_Ratio,XLY_ZScore,XLP_Ratio,XLP_ZScore,XLE_Ratio,XLE_ZScore,XLI_Ratio,XLI_ZScore,XLU_Ratio,XLU_ZScore,XLB_Ratio,XLB_ZScore,IYR_Ratio,IYR_ZScore,IYZ_Ratio,IYZ_ZScore,SPY_ZScore
1985-01-01,179.6300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1985-02-01,181.17999267578125,,,,,0.008628779996860514,,,,,,,,,,,,,,,,,,,,,,,,
1985-03-01,180.66000366210938,,,,,-0.0028700134379759934,-0.011498793434836507,,,,,,,,,,,,,,,,,,,,,,,
1985-04-01,179.8300018310547,,,,,-0.004594275513284285,-0.0017242620753082916,,,,,,,,,,,,,,,,,,,,,,,
1985-05-01,189.5500030517578,,,,,0.05405105444993996,0.058645329963224246,,,,,,,,,,,,,,,,,,,,,,,
1985-06-01,191.85000610351562,,,,,0.012134017487352766,-0.041917036962587195,,,,,,,,,,,,,,,,,,,,,,,
1985-07-01,190.9199981689453,,,,,-0.004847578342366599,-0.016981595829719365,,,,,,,,,,,,,,,,,,,,,,,
1985-08-01,188.6300048828125,,,,,-0.011994517641396585,-0.007146939299029986,,,,,,,,,,,,,,,,,,,,,,,
1985-09-01,182.0800018310547,,,,,-0.03472407826012114,-0.022729560618724554,,,,,,,,,,,,,,,,,,,,,,,
1985-10-01,189.82000732421875,,,,,0.04250881708769816,0.0772328953478193,,,,,,,,,,,,,,,,,,,,,,,
1985-11-01,202.1699981689453,,,,,0.06506158659888994,0.022552769511191784,,,,,,,,,,,,,,,,,,,,,,,
1985-12-01,211.27999877929688,,,,,0.045061090630958534,-0.02000049596793141,,,,,,,,,,,,,,,,,,,,,,,
1986-01-01,211.77999877929688,,,,,0.0023665278440403448,-0.04269456278691819,,,,,,,,,,,,,,,,,,,,,,,
1986-02-01,226.9199981689453,,,,,0.07148927885973944,0.06912275101569909,,,,,,,,,,,,,,,,,,,,,,,
1986-03-01,238.89999389648438,,,,,0.052793917786918776,-0.01869536107282066,,,,,,,,,,,,,,,,,,,,,,,
1986-04-01,235.52000427246094,,,,,-0.014148136083619978,-0.06694205387053875,,,,,,,,,,,,,,,,,,,,,,,
1986-05-01,247.35000610351562,,,,,0.05022928675463656,0.06437742283825654,,,,,,,,,,,,,,,,,,,,,,,
1986-06-01,250.83999633789062,,,,,0.014109521521153523,-0.03611976523348304,,,,,,,,,,,,,,,,,,,,,,,
1986-07-01,236.1199951171875,,,,,-0.05868283142882347,-0.07279235294997699,,,,,,,,,,,,,,,,,,,,,,,
1986-08-01,252.92999267578125,,,,,0.07119260505765657,0.12987543648648003,,,,,,,,,,,,,,,,,,,,,,,
1986-09-01,231.32000732421875,,,,,-0.08543860347658849,-0.15663120853424506,,,,,,,,,,,,,,,,,,,,,,,
1986-10-01,243.97999572753906,,,,,0.0547293273494327,0.1401679308260212,,,,,,,,,,,,,,,,,,,,,,,
1986-11-01,249.22000122070312,,,,,0.02147719315076868,-0.03325213419866402,,,,,,,,,,,,,,,,,,,,,,,
1986-12-01,242.1699981689453,,,,,-0.028288271475909732,-0.04976546462667841,,,,,,,,,,,,,,,,,,,,,,,-0.6696655049569559
1987-01-01,274.0799865722656,,,0.000985800464037123,,0.13176689368870087,0.1600551651646106,,,,,,,,,,,,,,,,,,,,,,,1.9458914028511134
1987-02-01,284.20001220703125,,,0.0009919721577726218,,0.036923621317010324,-0.09484327237169055,,,,,,,,,,,,,,,,,,,,,,,2.289538784082459
1987-03-01,291.70001220703125,,,0.000997169373549884,,0.02638986515783981,-0.010533756159170515,,,,,,,,,,,,,,,,,,,,,,,2.348622474968602
1987-04-01,288.3599853515625,,,0.0010049806651198762,,-0.011450211572491154,-0.03784007673033096,,,,,,,,,,,,,,,,,,,,,,,1.7834826271919537
1987-05-01,290.1000061035156,,,0.0010138592420726993,,0.006034196283620119,0.017484407856111273,,,,,,,,,,,,,,,,,,,,,,,1.6361717245675078
1987-06-01,304.0,,,0.0010242382057231245,,0.04791449018971927,0.04188029390609915,,,,,,,,,,,,,,,,,,,,,,,2.183727594058979
1987-07-01,318.6600036621094,,,0.0010330239752513533,,0.048223696256938675,0.000309206067219403,,,,,,,,,,,,,,,,,,,,,,,2.5754763424565192
1987-08-01,329.79998779296875,,,0.0010405104408352669,,0.03495884015199979,-0.013264856104938882,,,,,,,,,,,,,,,,,,,,,,,2.662140133391085
1987-09-01,321.8299865722656,,,0.001045986078886311,,-0.024166165905701198,-0.05912500605770099,,,,,,,,,,,,,,,,,,,,,,,1.9979317957517457
1987-10-01,251.7899932861328,,,0.0010503016241299305,,-0.21763041421998008,-0.19346424831427889,,,,,,,,,,,,,,,,,,,,,,,-1.339387834208697
1987-11-01,230.3000030517578,,,0.0010532405259087393,,-0.0853488653536516,0.13228154886632848,,,,,,,,,,,,,,,,,,,,,,,-2.2071522776524324
1987-12-01,247.0800018310547,,,0.001057138437741686,,0.07286147875354443,0.15821034410719603,,,,,,,,,,,,,,,,,,,,,,,-1.4791136395020543
1988-01-01,257.07000732421875,,,0.001053017042837402,,0.04043227059709542,-0.03242920815644901,,,,,,,,,,,,,,,,,,,,,,,-1.0916086489270656
1988-02-01,267.82000732421875,,,0.0010581298940580378,,0.04181740262854561,0.001385132031450187,,,,,,,,,,,,,,,,,,,,,,,-0.6933204768380461
1988-03-01,258.8900146484375,,,0.0010644096422539537,,-0.03334326201018556,-0.07516066463873117,,,,,,,,,,,,,,,,,,,,,,,-1.1205929993759869
1988-04-01,261.3299865722656,,,0.0010715338553661908,,0.009424743272317793,0.04276800528250335,,,,,,,,,,,,,,,,,,,,,,,-1.0639774029930482
1988-05-01,262.1600036621094,,,0.0010810379241516965,,0.003176126477985486,-0.006248616794332307,,,,,,,,,,,,,,,,,,,,,,,-1.07791012551772
1988-06-01,273.5,,,0.0010911407953324121,,0.043256012280601164,0.04007988580261568,,,,,,,,,,,,,,,,,,,,,,,-0.6629271323465039
1988-07-01,272.0199890136719,,,0.0011006295102103485,,-0.005411374721492224,-0.04866738700209339,,,,,,,,,,,,,,,,,,,,,,,-0.7946388873150002
1988-08-01,261.5199890136719,,,0.0011082911100875174,,-0.03860010449258666,-0.03318872977109444,,,,,,,,,,,,,,,,,,,,,,,-1.2928210403239402
1988-09-01,271.9100036621094,,,0.0011142637801320437,,0.03972933268934309,0.07832943718192975,,,,,,,,,,,,,,,,,,,,,,,-0.9164961134863311
1988-10-01,278.9700012207031,,,0.0011180715492092738,,0.0259644642106176,-0.01376486847872549,,,,,,,,,,,,,,,,,,,,,,,-0.6927773387874249
1988-11-01,273.70001220703125,,,0.0011218025487486566,,-0.018890880706211144,-0.04485534491682874,,,,,,,,,,,,,,,,,,,,,,,-0.9917636617737021
1988-12-01,277.7200012207031,,,0.0011250729310609549,,0.014687573381001906,0.03357845408721305,,,,,,,,,,,,,,,,,,,,,,,-0.8966593647955161
1989-01-01,297.4700012207031,,,0.0011113526570048309,,0.07111479156412925,0.05642721818312735,,,,,,,,,,,,,,,,,,,,,,,-0.13963346841887866
1989-02-01,288.8599853515625,,,0.001116651570048309,,-0.02894414843113058,-0.10005893999525983,,,,,,,,,,,,,,,,,,,,,,,-0.6079885320273737
1989-03-01,294.8699951171875,,,0.0011233393719806762,,0.020805961609083434,0.04975011004021401,,,,,,,,,,,,,,,,,,,,,,,-0.4418581518368899
1989-04-01,309.6400146484375,,,0.0011302385265700484,,0.05008993717851862,0.029283975569435183,,,,,,,,,,,,,,,,,,,,,,,0.10605177763407703
1989-05-01,320.5199890136719,,,0.0011366998792270533,,0.035137494672926595,-0.014952442505592023,,,,,,,,,,,,,,,,,,,,,,,0.47968828612897013
1989-06-01,317.9800109863281,,,0.0011427234299516908,,-0.007924554206930945,-0.04306204887985754,,,,,,,,,,,,,,,,,,,,,,,0.2536530039419582
1989-07-01,346.0799865722656,,,0.0011479317632850242,,0.08837025792525588,0.09629481213218682,,,,,,,,,,,,,,,,,,,,,,,1.3827148246764092
1989-08-01,351.45001220703125,,,0.0011514039855072464,,0.01551671822445666,-0.07285353970079922,,,,,,,,,,,,,,,,,,,,,,,1.4714127437205637
1989-09-01,349.1499938964844,,,0.0011536533816425122,,-0.006544368276168888,-0.02206108650062555,,,,,,,,,,,,,,,,,,,,,,,1.2323953227309623
1989-10-01,340.3599853515625,,,0.0011546648550724637,,-0.02517545094824758,-0.01863108267207869,,,,,,,,,,,,,,,,,,,,,,,0.7254583662103373
1989-11-01,345.989990234375,,,0.0011551630434782608,,0.016541324259951473,0.04171677520819905,,,,,,,,,,,,,,,,,,,,,,,0.8556121376163004
1989-12-01,353.3999938964844,,,0.001154830917874396,,0.021416815142801804,0.004875490882850331,,,,,,,,,,,,,,,,,,,,,,,1.0592664500568025
1990-01-01,329.0799865722656,,,0.0011694223716381417,,-0.06881722621461728,-0.09023404135741908,,,,,,,,,,,,,,,,,,,,,,,-0.13106736158800267
1990-02-01,331.8900146484375,,,0.0011703392420537898,,0.008539042758088922,0.0773562689727062,,,,,,,,,,,,,,,,,,,,,,,-0.11230157164202324
1990-03-01,339.94000244140625,,,0.0011734413202933987,,0.024254986404143253,0.01571594364605433,,,,,,,,,,,,,,,,,,,,,,,0.14175669374389455
1990-04-01,330.79998779296875,,,0.0011772463325183374,,-0.02688714062127162,-0.051142127025414874,,,,,,,,,,,,,,,,,,,,,,,-0.3829875143385605
1990-05-01,361.2300109863281,,,0.0011811888753056235,,0.09198919079889456,0.11887633142016618,,,,,,,,,,,,,,,,,,,,,,,0.8916418390915517
1990-06-01,358.0199890136719,,,0.0011843520782396089,,-0.008886365681221697,-0.10087555648011626,,,,,,,,,,,,,,,,,,,,,,,0.6242769472596719
1990-07-01,356.1499938964844,,,0.001185192542787286,,-0.005223158411739148,0.003663207269482549,,,,,,,,,,,,,,,,,,,,,,,0.4197296280207922
1990-08-01,322.55999755859375,,,0.0011839547677261614,,-0.09431418479162912,-0.08909102637988997,,,,,,,,,,,,,,,,,,,,,,,-1.2367047222680756
1990-09-01,306.04998779296875,,,0.0011801191931540343,,-0.051184306456431905,0.043129878335197214,,,,,,,,,,,,,,,,,,,,,,,-2.037938092039006
1990-10-01,304.0,,,0.0011752903422982885,,-0.006698212301042394,0.04448609415538951,,,,,,,,,,,,,,,,,,,,,,,-2.1533714769223997
1990-11-01,322.2200012207031,,,0.0011671607579462103,,0.05993421454178649,0.06663242684282888,,,,,,,,,,,,,,,,,,,,,,,-1.4341831154157376
1990-12-01,330.2200012207031,,,0.0011609107579462102,,0.024827757338752088,-0.0351064572030344,,,,,,,,,,,,,,,,,,,,,,,-1.1799082767525797
1991-01-01,343.92999267578125,,,0.0011889186211238784,,0.0415177499981747,0.016689992659422614,,,,,,,,,,,,,,,,,,,,,,,-0.6922689303126816
1991-02-01,367.07000732421875,,,0.001184448292145443,,0.06728117681278034,0.02576342681460564,,,,,,,,,,,,,,,,,,,,,,,0.19936906226957218
1991-03-01,375.2200012207031,,,0.0011826223831260822,,0.022202832522042026,-0.045078344290738315,,,,,,,,,,,,,,,,,,,,,,,0.4351512948906266
1991-04-01,375.3399963378906,,,0.001185502912010074,,0.0003197993624997064,-0.02188303315954232,,,,,,,,,,,,,,,,,,,,,,,0.31802471765487067
1991-05-01,389.8299865722656,,,0.0011925704391626004,,0.0386049724936075,0.0382851731311078,,,,,,,,,,,,,,,,,,,,,,,0.8321454311390103
1991-06-01,371.1600036621094,,,0.0012002518495199117,,-0.04789262897479862,-0.08649760146840613,,,,,,,,,,,,,,,,,,,,,,,-0.1200788413357152
1991-07-01,387.80999755859375,,,0.0012043444042184794,,0.04485934295776639,0.09275197193256501,,,,,,,,,,,,,,,,,,,,,,,0.501156974555088
1991-08-01,395.42999267578125,,,0.0012055564300330552,,0.019648784624321625,-0.025210558333444766,,,,,,,,,,,,,,,,,,,,,,,0.7162452391103933
1991-09-01,387.8599853515625,,,0.0012053203211081379,,-0.019143735843086374,-0.038792520467408,,,,,,,,,,,,,,,,,,,,,,,0.25141177610937215
1991-10-01,392.45001220703125,,,0.0012007870297497246,,0.011834236654519215,0.030977972497605588,,,,,,,,,,,,,,,,,,,,,,,0.3371056069021969
1991-11-01,375.2200012207031,,,0.001196725956241146,,-0.04390370862630699,-0.05573794528082621,,,,,,,,,,,,,,,,,,,,,,,-0.5663664082747449
1991-12-01,417.0899963378906,,,0.001193750983787187,,0.11158785507428148,0.15549156370058848,,,,,,,,,,,,,,,,,,,,,,,1.2179805261115122
1992-01-01,408.7799987792969,,,0.0012014283447071893,,-0.019923751783923582,-0.13151160685820507,,,,,,,,,,,,,,,,,,,,,,,0.7135750662786999
1992-02-01,412.70001220703125,,,0.0012007141723535946,,0.00958954312696414,0.029513294910887722,,,,,,,,,,,,,,,,,,,,,,,0.7698308503437225
1992-03-01,403.69000244140625,,,0.0012032217108395493,,-0.02183186212532784,-0.03142140525229198,,,,,,,,,,,,,,,,,,,,,,,0.23861540239574935
1992-04-01,414.95001220703125,,,0.0012074273924773844,,0.027892713957560433,0.04972457608288827,,,,,,,,,,,,,,,,,,,,,,,0.6401395922000129
1992-05-01,415.3500061035156,,,0.0012124583399460403,,0.0009639568254424802,-0.026928757132117953,,,,,,,,,,,,,,,,,,,,,,,0.5416082666003471
1992-06-01,408.1400146484375,,,0.0012156959212823362,,-0.017358833150663777,-0.018322789976106257,,,,,,,,,,,,,,,,,,,,,,,0.09286011521635178
1992-07-01,424.2099914550781,,,0.0012174258054277098,,0.039373686063305824,0.0567325192139696,,,,,,,,,,,,,,,,,,,,,,,0.7284683605244278
1992-08-01,414.0299987792969,,,0.0012177590858593872,,-0.02399753160189122,-0.06337121766519704,,,,,,,,,,,,,,,,,,,,,,,0.13874028500957666
1992-09-01,417.79998779296875,,,0.001216124424694493,,0.009105593857418715,0.033103125459309934,,,,,,,,,,,,,,,,,,,,,,,0.20559676350545292
1992-10-01,418.67999267578125,,,0.0012156483097920964,,0.002106282691536565,-0.006999311165882149,,,,,,,,,,,,,,,,,,,,,,,0.13678259004365664
1992-11-01,431.3500061035156,,,0.001215346770353912,,0.03026180770368403,0.028155525012147464,,,,,,,,,,,,,,,,,,,,,,,0.6273211458088045
1992-12-01,435.7099914550781,,,0.001213521663228059,,0.010107766987062838,-0.02015404071662119,,,,,,,,,,,,,,,,,,,,,,,0.7206397238542308
1993-01-01,438.7799987792969,,,0.001218421052631579,,0.007045987892006611,-0.0030617790950562274,,,,,,,,,,,,,,,,,,,,,,,0.7520041191367837
1993-02-01,443.3800048828125,,,0.0012173365231259968,,0.010483627595407663,0.003437639703401052,,,,,,,,,,,,,,,,,,,,,,,0.8553703462496198
1993-03-01,451.6700134277344,,,0.001218213716108453,,0.01869729905188877,0.008213671456481109,,,,,,,,,,,,,,,,,,,,,,,1.1305448719275195
1993-04-01,440.19000244140625,,,0.0012226475279106858,,-0.025416810160156622,-0.044114109212045394,,,,,,,,,,,,,,,,,,,,,,,0.46319840022310055
1993-05-01,450.19000244140625,,,0.0012285326953748006,,0.02271746278774489,0.04813427294790151,,,,,,,,,,,,,,,,,,,,,,,0.8253998705386499
1993-06-01,450.5299987792969,,,0.001236299840510367,,0.0007552285391652092,-0.021962234248579682,,,,,,,,,,,,,,,,,,,,,,,0.7200662667408675
1993-07-01,448.1300048828125,,,0.0012421850079744818,,-0.00532704570835929,-0.0060822742475244995,,,,,,,,,,,,,,,,,,,,,,,0.4812939936758671
1993-08-01,463.55999755859375,,,0.0012461084529505582,,0.03443195614588723,0.03975900185424652,,,,,,,,,,,,,,,,,,,,,,,1.0973942143132365
1993-09-01,458.92999267578125,,,0.0012471929824561404,,-0.009987930164805148,-0.04441988631069238,,,,,,,,,,,,,,,,,,,,,,,0.739155196757636
1993-10-01,467.8299865722656,,,0.0012467783094098884,,0.019392922751884534,0.02938085291668968,,,,,,,,,,,,,,,,,,,,,,,1.029963053058421
1993-11-01,461.7900085449219,,,0.0012467464114832537,,-0.01291062608362914,-0.032303548835513674,,,,,,,,,,,,,,,,,,,,,,,0.5930572399255182
1993-12-01,466.45001220703125,,,0.0012458373205741628,,0.010091174724184304,0.023001800807813444,,,,,,,,,,,,,,,,,,,,,,,0.6701471020006199
1994-01-01,481.6099853515625,,,0.0012339908474041344,,0.032500745519977725,0.02240957079579342,,,,,,,,,,,,,,,,,,,,,,,1.2437429572941197
1994-02-01,467.1400146484375,,,0.0012340855294303297,,-0.030044997286678532,-0.06254574280665626,,,,,,,,,,,,,,,,,,,,,,,0.371391429769786
1994-03-01,445.7699890136719,,,0.0012363578980590184,,-0.04574651060635082,-0.01570151331967229,,,,,,,,,,,,,,,,,,,,,,,-0.8447645248455015
1994-04-01,450.9100036621094,,,0.0012419125769291463,,0.011530643100964522,0.05727715370731534,,,,,,,,,,,,,,,,,,,,,,,-0.7724061013318533
1994-05-01,456.5,,,0.0012499289884803535,,0.012397144202814125,0.0008665011018496038,,,,,,,,,,,,,,,,,,,,,,,-0.6914397971821566
1994-06-01,444.2699890136719,,,0.0012576929146283732,,-0.026790823628320082,-0.03918796783113421,,,,,,,,,,,,,,,,,,,,,,,-1.486443371894426
1994-07-01,458.260009765625,,,0.0012634053968754932,,0.03148990725890011,0.05828073088722019,,,,,,,,,,,,,,,,,,,,,,,-1.0175449492836623
1994-08-01,475.489990234375,,,0.0012674136026510968,,0.03759869964992624,0.00610879239102613,,,,,,,,,,,,,,,,,,,,,,,-0.4126459590487019
1994-09-01,462.7099914550781,,,0.0012677765504181789,,-0.026877534841474704,-0.06447623449140094,,,,,,,,,,,,,,,,,,,,,,,-1.287116329419939
1994-10-01,472.3500061035156,,,0.001267224238598706,,0.020833815622011143,0.047711350463485847,,,,,,,,,,,,,,,,,,,,,,,-1.0808187733203927
1994-11-01,453.69000244140625,,,0.0012650938930093103,,-0.03950461187888721,-0.06033842750089835,,,,,,,,,,,,,,,,,,,,,,,-2.2327480288186043
1994-12-01,459.2699890136719,,,0.0012636578822786807,,0.012299117331743048,0.051803729210630256,,,,,,,,,,,,,,,,,,,,,,,-2.215815849501731
1995-01-01,470.4200134277344,,,0.001224013459773631,,0.024277711761677034,0.011978594429933986,,,,,,,,,,,,,,,,,,,,,,,-1.9609645949490735
1995-02-01,487.3900146484375,,,0.0012234781278678494,,0.03607414807259257,0.011796436310915537,,,,,,,,,,,,,,,,,,,,,,,-1.4810668747955285
1995-03-01,500.7099914550781,,,0.0012247935148363414,,0.027329195113380722,-0.008744952959211849,,,,,,,,,,,,,,,,,,,,,,,-1.2038657517587705
1995-04-01,514.7100219726562,,,0.0012292597124502905,,0.027960357804911462,0.00063116269153074,,,,,,,,,,,,,,,,,,,,,,,-0.9248564232390529
1995-05-01,533.4000244140625,,,0.0012341847659834812,,0.03631171269946476,0.008351354894553298,,,,,,,,,,,,,,,,,,,,,,,-0.455187426636633
1995-06-01,544.75,,,0.0012399510553686142,,0.021278543431649366,-0.015033169267815394,,,,,,,,,,,,,,,,,,,,,,,-0.34267450462889376
1995-07-01,562.0599975585938,,,0.0012451973080452737,,0.03177603957520647,0.010497496143557106,,,,,,,,,,,,,,,,,,,,,,,0.01800334135572034
1995-08-01,561.8800048828125,,,0.0012489140409911287,,-0.0003202374774278205,-0.03209627705263429,,,,,,,,,,,,,,,,,,,,,,,-0.43947690060146444
1995-09-01,584.4099731445312,,,0.0012501835423676965,,0.04009747288732535,0.04041771036475317,,,,,,,,,,,,,,,,,,,,,,,0.11546943772076022
1995-10-01,581.5,,,0.001250015295197308,,-0.004979335189770229,-0.045076808077095576,,,,,,,,,,,,,,,,,,,,,,,-0.5119897409216744
1995-11-01,605.3699951171875,,,0.0012485469562557357,,0.04104900278106194,0.04602833797083217,,,,,,,,,,,,,,,,,,,,,,,0.07466481872950913
1995-12-01,615.9299926757812,,,0.0012467421229733864,,0.01744387340596476,-0.023605129375097178,,,,,,,,,,,,,,,,,,,,,,,0.030308871856031483
1996-01-01,636.02001953125,,,0.0012274193548387098,,0.03261738686923121,0.015173513463266453,,,,,,,,,,,,,,,,,,,,,,,0.4023691517618786
1996-02-01,640.4299926757812,,,0.0012269972867048537,,0.006933701784703983,-0.02568368508452723,,,,,,,,,,,,,,,,,,,,,,,0.03852380357420682
1996-03-01,645.5,,,0.001231006933976485,,0.007916567590839696,0.0009828658061357132,,,,,,,,,,,,,,,,,,,,,,,-0.3082523764456071
1996-04-01,654.1699829101562,,,0.0012379107627374134,,0.01343142201418468,0.005514854423344984,,,,,,,,,,,,,,,,,,,,,,,-0.5084074395156729
1996-05-01,669.1199951171875,,,0.0012451009948748868,,0.022853405991703157,0.009421983977518478,,,,,,,,,,,,,,,,,,,,,,,-0.4356846773754232
